Date,Open,High,Low,Close,Volume,Adj Close
2016-05-12,131.119995,131.600006,130.110001,131.380005,606100,130.70493
2016-05-11,133.00,133.00,130.380005,130.899994,968000,130.227386
2016-05-10,132.949997,133.589996,132.360001,133.130005,850400,132.445938
2016-05-09,131.220001,132.320007,130.850006,132.270004,760100,131.590356
2016-05-06,130.779999,131.289993,129.529999,130.899994,922700,130.227386
2016-05-05,130.50,131.139999,129.899994,130.860001,596100,130.187598
2016-05-04,128.960007,131.020004,128.369995,130.580002,805900,129.909038
2016-05-03,130.289993,131.059998,129.110001,129.940002,492100,129.272327
2016-05-02,129.559998,131.449997,128.740005,131.110001,459800,130.436313
2016-04-29,128.990005,129.679993,128.039993,128.860001,821400,128.197874
2016-04-28,130.259995,131.149994,129.169998,129.649994,466500,128.983808
2016-04-27,130.300003,131.580002,128.919998,130.600006,613100,129.928939
2016-04-26,130.789993,131.240005,129.679993,130.550003,585300,129.879193
2016-04-25,128.600006,130.160004,128.119995,130.00,564000,129.332016
2016-04-22,128.490005,129.460007,127.910004,129.399994,416100,128.735093
2016-04-21,128.679993,129.740005,127.440002,127.900002,661900,127.242808
2016-04-20,131.229996,131.330002,128.490005,128.679993,430400,128.018791
2016-04-19,130.300003,131.160004,129.690002,131.139999,433600,130.466158
2016-04-18,129.360001,130.169998,128.350006,130.009995,700900,129.341959
2016-04-15,128.419998,129.800003,127.720001,129.580002,538600,128.914176
2016-04-14,128.380005,128.839996,127.889999,128.320007,482700,127.660656
2016-04-13,129.839996,129.880005,127.800003,128.350006,727700,127.6905
2016-04-12,127.50,129.729996,127.370003,129.199997,828700,128.536124
2016-04-11,127.519997,127.989998,126.620003,126.900002,467300,126.247946
2016-04-08,126.849998,128.649994,126.059998,127.120003,568500,126.466817
2016-04-07,127.339996,127.790001,125.709999,126.209999,599200,125.561489
2016-04-06,126.849998,127.989998,125.510002,127.900002,493800,127.242808
2016-04-05,127.099998,128.059998,126.660004,127.029999,521400,126.377276
2016-04-04,127.260002,127.82,126.82,127.50,540100,126.844862
2016-04-01,126.720001,127.940002,126.169998,127.290001,604400,126.635942
2016-03-31,126.690002,127.230003,126.040001,127.080002,717700,126.427022
2016-03-30,126.989998,127.769997,126.480003,126.720001,602600,126.068871
2016-03-29,124.169998,126.959999,123.900002,126.769997,579000,126.11861
2016-03-28,124.010002,125.459999,123.699997,124.93,503700,123.641407
2016-03-24,123.779999,124.25,122.349998,123.870003,688900,122.592343
2016-03-23,125.25,125.730003,124.18,124.25,856900,122.96842
2016-03-22,125.720001,126.510002,124.440002,125.32,934400,124.027384
2016-03-21,126.099998,127.00,125.360001,125.949997,1263300,124.650883
2016-03-18,127.120003,127.519997,126.25,126.660004,1233300,125.353566
2016-03-17,125.610001,127.639999,124.699997,127.00,880200,125.690055
2016-03-16,122.540001,125.830002,122.389999,125.370003,822200,124.076871
2016-03-15,122.120003,123.739998,121.540001,123.370003,782300,122.0975
2016-03-14,122.32,122.959999,121.480003,122.720001,692900,121.454203
2016-03-11,117.900002,122.860001,117.019997,122.699997,1192100,121.434405
2016-03-10,118.07,118.559998,115.690002,117.120003,362500,115.911966
2016-03-09,117.43,118.279999,117.019997,117.339996,701000,116.12969
2016-03-08,118.220001,118.910004,116.900002,117.099998,587700,115.892168
2016-03-07,117.410004,119.290001,117.410004,118.650002,477300,117.426183
2016-03-04,118.330002,118.739998,117.75,118.580002,777100,117.356906
2016-03-03,117.669998,118.660004,117.32,118.400002,763700,117.178762
2016-03-02,117.519997,118.099998,116.779999,118.029999,584900,116.812576
2016-03-01,115.00,118.099998,114.290001,118.059998,816100,116.842265
2016-02-29,114.089996,116.099998,113.660004,114.139999,1246700,112.9627
2016-02-26,114.910004,115.089996,113.760002,113.900002,685200,112.725177
2016-02-25,114.559998,116.18,113.839996,115.18,639500,113.991973
2016-02-24,113.720001,114.389999,112.379997,113.720001,701700,112.547034
2016-02-23,114.18,116.309998,113.470001,114.349998,1439400,113.170533
2016-02-22,113.860001,115.120003,113.150002,114.760002,972600,113.576307
2016-02-19,111.040001,113.169998,109.959999,112.400002,870200,111.240649
2016-02-18,111.779999,112.419998,110.519997,111.620003,964100,110.468696
2016-02-17,111.510002,113.300003,111.410004,111.970001,745100,110.815084
2016-02-16,110.300003,110.540001,108.870003,110.290001,1096600,109.152412
2016-02-12,109.07,109.75,107.279999,108.610001,714900,107.48974
2016-02-11,109.580002,109.910004,107.809998,108.18,936800,107.064175
2016-02-10,109.809998,112.470001,109.169998,111.190002,679300,110.04313
2016-02-09,110.32,110.910004,107.989998,108.970001,1175000,107.846028
2016-02-08,114.989998,115.129997,110.050003,111.139999,1110500,109.993643
2016-02-05,116.029999,117.25,115.00,115.089996,862800,113.902898
2016-02-04,114.650002,118.639999,114.370003,117.25,1094500,116.040622
2016-02-03,115.809998,116.110001,114.040001,114.699997,1088300,113.516921
2016-02-02,115.93,117.290001,114.230003,114.82,1268000,113.635686
2016-02-01,115.419998,118.360001,114.830002,116.309998,1099100,115.110315
2016-01-29,117.309998,117.959999,114.199997,116.209999,1888100,115.011348
2016-01-28,119.029999,121.160004,114.269997,115.440002,1832000,114.249294
2016-01-27,119.959999,120.730003,118.510002,119.139999,581800,117.911127
2016-01-26,118.440002,120.690002,118.440002,120.349998,726300,119.108646
2016-01-25,119.209999,120.379997,117.599998,117.809998,727100,116.594843
2016-01-22,117.459999,119.739998,117.449997,119.199997,647100,117.970506
2016-01-21,116.370003,117.709999,115.459999,116.040001,628500,114.843104
2016-01-20,118.169998,118.400002,113.839996,115.849998,1154400,114.655061
2016-01-19,119.82,120.410004,118.209999,119.330002,602800,118.09917
2016-01-15,118.339996,118.779999,116.720001,118.449997,808100,117.228242
2016-01-14,119.349998,121.019997,119.080002,119.870003,929600,118.633601
2016-01-13,121.150002,122.279999,118.57,118.730003,719800,117.50536
2016-01-12,123.400002,124.07,120.470001,121.010002,903300,119.761842
2016-01-11,121.949997,123.230003,121.629997,122.68,763400,121.414614
2016-01-08,125.00,125.769997,121.269997,121.480003,803000,120.226995
2016-01-07,125.510002,127.209999,124.949997,124.980003,919100,123.690894
2016-01-06,126.660004,127.330002,126.290001,127.239998,796100,125.927578
2016-01-05,124.260002,127.709999,123.809998,127.260002,692600,125.947376
2016-01-04,125.279999,125.93,122.900002,124.199997,800900,122.918933
2015-12-31,128.910004,128.970001,127.489998,127.540001,528600,126.224486
2015-12-30,129.440002,130.039993,128.479996,128.600006,424300,127.273558
2015-12-29,128.770004,129.919998,128.25,129.820007,476900,128.480976
2015-12-28,128.779999,129.710007,128.149994,129.619995,473100,126.402622
2015-12-24,129.149994,129.639999,128.199997,129.009995,214400,125.807763
2015-12-23,127.419998,129.009995,127.309998,128.949997,555900,125.749254
2015-12-22,127.989998,128.889999,127.029999,127.239998,866900,124.0817
2015-12-21,128.080002,129.210007,126.080002,127.07,639900,123.915922
2015-12-18,129.300003,130.070007,127.080002,127.080002,1462100,123.925675
2015-12-17,130.570007,130.570007,128.789993,130.020004,966000,126.792702
2015-12-16,127.349998,130.679993,126.900002,130.149994,1110100,126.919465
2015-12-15,126.260002,127.860001,125.970001,127.010002,1203900,123.857413
2015-12-14,122.949997,125.580002,122.099998,125.339996,1083600,122.22886
2015-12-11,121.809998,123.50,121.120003,123.260002,877800,120.200494
2015-12-10,123.489998,124.599998,121.93,122.919998,685200,119.86893
2015-12-09,124.00,124.870003,122.349998,123.510002,633200,120.444289
2015-12-08,124.860001,125.50,124.169998,124.860001,635300,121.760778
2015-12-07,124.010002,125.230003,123.849998,125.00,441900,121.897303
2015-12-04,122.959999,125.019997,122.18,124.839996,1055300,121.74127
2015-12-03,122.800003,123.510002,121.629997,122.379997,821900,119.342332
2015-12-02,126.110001,126.879997,123.209999,123.480003,732900,120.415035
2015-12-01,125.870003,126.760002,125.43,126.669998,671800,123.525849
2015-11-30,126.129997,126.50,124.620003,124.989998,818600,121.887549
2015-11-27,124.699997,126.220001,124.160004,125.82,257900,122.696949
2015-11-25,124.949997,125.480003,124.18,124.769997,507800,121.673008
2015-11-24,124.980003,125.379997,123.43,124.669998,631300,121.575492
2015-11-23,126.690002,127.330002,125.470001,125.970001,561000,122.843227
2015-11-20,124.870003,126.629997,124.779999,126.519997,1185200,123.37957
2015-11-19,124.540001,124.889999,123.699997,124.339996,464000,121.253681
2015-11-18,123.699997,124.32,122.839996,124.139999,637300,121.058649
2015-11-17,123.440002,124.800003,122.699997,123.43,696800,120.366273
2015-11-16,122.589996,123.779999,121.839996,123.779999,694800,120.707584
2015-11-13,124.510002,125.300003,122.68,122.860001,479300,119.810421
2015-11-12,123.889999,124.470001,122.559998,123.209999,532400,120.151732
2015-11-11,124.150002,124.809998,123.349998,124.339996,495300,121.253681
2015-11-10,122.900002,124.110001,122.349998,124.00,600000,120.922124
2015-11-09,123.93,124.040001,121.43,122.68,657700,119.634889
2015-11-06,126.050003,126.68,123.129997,124.190002,807400,121.10741
2015-11-05,127.00,128.00,126.589996,127.910004,486500,124.735075
2015-11-04,128.619995,129.220001,126.639999,127.120003,653400,123.964683
2015-11-03,129.630005,129.660004,127.949997,128.589996,918400,125.39819
2015-11-02,125.790001,129.899994,125.209999,129.770004,1233800,126.548908
2015-10-30,121.830002,126.870003,121.199997,125.849998,1854600,122.726203
2015-10-29,121.639999,123.290001,121.639999,122.779999,792100,119.732405
2015-10-28,121.900002,122.480003,119.790001,122.199997,538800,119.1668
2015-10-27,120.900002,122.260002,120.620003,121.879997,751300,118.854743
2015-10-26,121.870003,122.510002,120.260002,120.940002,1265500,117.938081
2015-10-23,123.529999,123.559998,121.339996,121.870003,931000,118.844997
2015-10-22,123.019997,123.919998,122.309998,123.75,1033000,120.67833
2015-10-21,123.57,123.980003,121.209999,122.360001,1647300,119.322832
2015-10-20,123.690002,124.209999,122.43,122.980003,729900,119.927445
2015-10-19,122.400002,124.150002,121.879997,124.099998,532000,121.019641
2015-10-16,121.470001,122.900002,120.989998,122.610001,871200,119.566627
2015-10-15,120.50,120.839996,119.830002,120.769997,818700,117.772295
2015-10-14,120.93,121.620003,119.690002,119.910004,674800,116.933648
2015-10-13,122.370003,122.589996,120.339996,120.519997,719900,117.5285
2015-10-12,121.769997,122.660004,121.010002,122.57,686600,119.527619
2015-10-09,121.779999,122.029999,120.760002,121.650002,477800,118.630456
2015-10-08,121.25,122.010002,119.809998,121.889999,656900,118.864497
2015-10-07,120.459999,121.449997,119.879997,121.25,744100,118.240383
2015-10-06,120.489998,121.489998,119.959999,120.32,806200,117.333467
2015-10-05,119.800003,120.989998,119.290001,120.620003,753600,117.626024
2015-10-02,117.970001,119.50,116.639999,119.470001,756600,116.504567
2015-10-01,118.970001,118.970001,117.029999,118.620003,865500,115.675667
2015-09-30,118.660004,119.599998,117.25,118.400002,1008800,115.461126
2015-09-29,114.639999,117.75,114.349998,117.470001,954300,114.55421
2015-09-28,115.339996,115.870003,113.699997,114.50,895400,111.657929
2015-09-25,116.360001,117.550003,115.57,116.480003,630100,112.95492
2015-09-24,116.730003,117.769997,115.269997,115.949997,894300,112.440953
2015-09-23,116.940002,118.040001,116.00,117.050003,924100,113.507669
2015-09-22,117.940002,118.75,116.339996,116.690002,853400,113.158563
2015-09-21,118.589996,119.889999,118.00,118.690002,785500,115.098037
2015-09-18,117.580002,120.489998,117.580002,118.650002,1203900,115.059246
2015-09-17,117.449997,121.75,116.900002,119.459999,1309100,115.84473
2015-09-16,114.199997,118.169998,113.639999,117.720001,1078000,114.157391
2015-09-15,112.93,114.970001,112.690002,114.470001,598100,111.005747
2015-09-14,114.010002,114.120003,112.610001,113.279999,762300,109.851758
2015-09-11,111.82,113.989998,111.120003,113.940002,620200,110.491788
2015-09-10,110.610001,113.300003,110.43,111.889999,743200,108.503825
2015-09-09,113.550003,114.970001,110.339996,110.57,857000,107.223773
2015-09-08,111.129997,112.139999,110.529999,111.709999,695000,108.329272
2015-09-04,110.580002,111.040001,109.129997,109.860001,739000,106.535261
2015-09-03,112.349998,113.050003,111.57,111.940002,724700,108.552315
2015-09-02,112.00,112.709999,111.089996,111.910004,939400,108.523224
2015-09-01,112.00,112.959999,109.699997,110.660004,952300,107.311053
2015-08-31,116.169998,116.169998,113.239998,113.379997,1294800,109.94873
2015-08-28,116.400002,116.779999,115.370003,116.620003,979500,113.090682
2015-08-27,114.800003,117.830002,114.080002,116.790001,1309800,113.255536
2015-08-26,110.690002,114.419998,109.760002,113.809998,1888900,110.365717
2015-08-25,115.029999,115.029999,108.599998,108.650002,1515700,105.36188
2015-08-24,118.650002,118.650002,94.910004,112.330002,1154500,108.930511
2015-08-21,120.709999,121.150002,118.599998,118.650002,1133300,115.059246
2015-08-20,121.970001,122.629997,120.660004,120.849998,616100,117.192664
2015-08-19,122.129997,122.959999,121.349998,122.419998,532800,118.71515
2015-08-18,122.809998,123.050003,122.120003,122.93,567200,119.209718
2015-08-17,121.919998,123.120003,120.699997,122.989998,710900,119.267899
2015-08-14,120.589996,121.980003,119.769997,121.919998,698100,118.230282
2015-08-13,119.470001,121.18,118.010002,120.709999,1184400,117.056901
2015-08-12,119.419998,119.980003,118.190002,119.959999,937700,116.329599
2015-08-11,119.690002,120.769997,119.110001,119.75,889700,116.125955
2015-08-10,120.949997,120.949997,119.110001,119.739998,683200,116.116256
2015-08-07,121.169998,121.419998,119.389999,120.169998,868400,116.533243
2015-08-06,120.760002,121.360001,118.910004,120.949997,837300,117.289636
2015-08-05,123.580002,123.580002,120.940002,121.290001,1260100,117.61935
2015-08-04,124.330002,124.82,122.809998,123.029999,730000,119.30669
2015-08-03,123.32,124.849998,123.25,124.699997,588000,120.926148
2015-07-31,124.32,124.989998,123.160004,123.279999,897100,119.549124
2015-07-30,126.150002,127.150002,122.610001,123.339996,1062000,119.607306
2015-07-29,124.769997,126.389999,123.650002,126.32,710100,122.497124
2015-07-28,125.629997,125.730003,124.389999,124.82,579000,121.042519
2015-07-27,125.07,126.220001,124.830002,125.230003,644300,121.440115
2015-07-24,124.379997,125.650002,123.980003,125.160004,607200,121.372233
2015-07-23,125.639999,125.949997,123.330002,124.540001,734400,120.770994
2015-07-22,125.459999,126.650002,125.459999,125.93,778500,122.118927
2015-07-21,125.730003,126.489998,125.360001,125.400002,778200,121.604968
2015-07-20,125.059998,126.309998,125.059998,125.800003,738500,121.992864
2015-07-17,125.709999,125.970001,125.059998,125.57,910000,121.769822
2015-07-16,124.660004,126.080002,124.660004,125.989998,742300,122.177109
2015-07-15,124.120003,124.68,123.709999,124.139999,908600,120.383098
2015-07-14,124.949997,125.339996,123.709999,124.629997,702400,120.858267
2015-07-13,125.220001,125.860001,123.769997,124.739998,837500,120.964938
2015-07-10,123.860001,124.889999,123.629997,124.160004,749200,120.402497
2015-07-09,124.419998,125.209999,122.82,123.120003,469300,119.39397
2015-07-08,124.389999,124.809998,123.580002,123.709999,607400,119.966111
2015-07-07,123.059998,125.300003,122.540001,124.959999,855800,121.178282
2015-07-06,121.040001,122.93,120.279999,122.529999,824400,118.821821
2015-07-02,122.660004,123.610001,121.660004,121.849998,771800,118.1624
2015-07-01,118.120003,122.139999,117.900002,122.129997,887400,118.433925
2015-06-30,121.639999,122.339996,120.440002,121.040001,782900,117.376916
2015-06-29,123.150002,124.220001,120.769997,120.830002,921000,117.173272
2015-06-26,122.519997,123.949997,122.089996,123.43,2556600,119.694586
2015-06-25,123.620003,124.459999,123.160004,123.260002,944100,118.899408
2015-06-24,125.150002,125.690002,124.660004,124.870003,917500,120.452451
2015-06-23,125.199997,126.129997,124.519997,124.970001,731500,120.548912
2015-06-22,126.779999,127.580002,125.489998,125.620003,713500,121.175918
2015-06-19,127.580002,127.839996,126.349998,126.709999,773500,122.227354
2015-06-18,127.43,129.050003,127.029999,128.089996,762900,123.55853
2015-06-17,125.949997,126.959999,124.709999,126.910004,754300,122.420283
2015-06-16,124.900002,126.129997,124.830002,126.019997,832400,121.561761
2015-06-15,125.660004,125.739998,124.699997,125.099998,915700,120.67431
2015-06-12,126.279999,126.959999,125.860001,126.099998,543500,121.638933
2015-06-11,126.709999,127.470001,126.540001,126.769997,474000,122.285229
2015-06-10,125.029999,127.419998,124.720001,126.220001,607500,121.75469
2015-06-09,125.989998,126.309998,124.660004,124.889999,633200,120.47174
2015-06-08,126.669998,127.07,125.779999,125.989998,543600,121.532824
2015-06-05,126.529999,128.440002,123.389999,126.18,1058900,121.716105
2015-06-04,127.709999,128.429993,127.019997,127.459999,561000,122.950821
2015-06-03,129.470001,130.289993,127.419998,127.900002,849000,123.375257
2015-06-02,131.009995,131.070007,129.389999,129.570007,787100,124.986183
2015-06-01,130.080002,131.860001,130.080002,131.649994,968200,126.992585
2015-05-29,131.550003,132.070007,129.699997,130.029999,1466800,125.429901
2015-05-28,131.660004,132.470001,130.690002,131.550003,660100,126.896132
2015-05-27,131.309998,132.070007,131.300003,131.860001,606800,127.195162
2015-05-26,132.429993,132.699997,131.039993,131.229996,642600,126.587445
2015-05-22,132.330002,133.960007,131.669998,132.869995,420800,128.169426
2015-05-21,133.309998,133.830002,131.740005,132.240005,735100,127.561724
2015-05-20,133.589996,134.520004,133.149994,133.309998,434600,128.593863
2015-05-19,133.490005,135.059998,133.089996,133.389999,537000,128.671034
2015-05-18,134.139999,134.929993,133.229996,134.309998,536100,129.558485
2015-05-15,133.899994,135.490005,133.570007,134.699997,901400,129.934688
2015-05-14,131.429993,133.419998,130.649994,133.360001,599500,128.642097
2015-05-13,131.789993,133.139999,130.279999,130.649994,717000,126.027962
2015-05-12,130.089996,132.00,128.929993,131.369995,522200,126.722492
2015-05-11,132.779999,133.610001,130.389999,130.839996,837900,126.211243
2015-05-08,133.240005,135.199997,133.110001,133.330002,714000,128.613159
2015-05-07,129.320007,132.050003,128.759995,131.50,727900,126.847898
2015-05-06,130.25,130.270004,128.380005,128.649994,1183700,124.098717
2015-05-05,132.210007,133.050003,129.360001,129.649994,1231900,125.06334
2015-05-04,133.509995,134.589996,132.610001,132.949997,537900,128.246598
2015-05-01,132.899994,134.050003,132.570007,132.949997,728900,128.246598
2015-04-30,134.149994,134.960007,131.470001,132.309998,895600,127.62924
2015-04-29,137.350006,138.199997,134.720001,134.880005,935400,130.108327
2015-04-28,137.699997,138.889999,136.770004,138.350006,552600,133.45557
2015-04-27,137.970001,139.580002,137.399994,137.800003,821000,132.925024
2015-04-24,137.570007,139.160004,136.940002,137.869995,523500,132.99254
2015-04-23,136.289993,137.399994,136.020004,137.029999,549600,132.182261
2015-04-22,137.059998,137.639999,136.039993,136.509995,773800,131.680653
2015-04-21,136.490005,137.710007,136.059998,136.770004,594400,131.931464
2015-04-20,137.059998,137.380005,136.190002,136.389999,441100,131.564903
2015-04-17,137.089996,137.800003,135.630005,136.600006,504900,131.76748
2015-04-16,136.460007,137.960007,135.710007,137.679993,596600,132.809259
2015-04-15,137.779999,138.100006,136.339996,136.490005,703800,131.661371
2015-04-14,137.240005,138.410004,137.149994,137.649994,450500,132.780322
2015-04-13,137.610001,138.029999,137.070007,137.070007,474900,132.220854
2015-04-10,137.589996,139.119995,136.990005,137.580002,425900,132.712806
2015-04-09,139.380005,139.389999,136.910004,137.350006,838800,132.490947
2015-04-08,139.789993,140.630005,139.369995,139.710007,466900,134.767457
2015-04-07,141.990005,142.070007,139.509995,139.509995,811300,134.574521
2015-04-06,141.240005,143.089996,141.00,142.169998,443200,137.140421
2015-04-02,139.490005,141.539993,139.490005,140.929993,567000,135.944284
2015-04-01,140.479996,141.240005,138.850006,139.710007,856000,134.767457
2015-03-31,141.889999,142.229996,140.179993,140.479996,943700,135.510206
2015-03-30,140.479996,142.270004,139.990005,142.25,675500,137.217593
2015-03-27,140.070007,141.139999,139.100006,139.809998,989100,134.863911
2015-03-26,140.529999,141.550003,140.050003,140.410004,615800,134.815687
2015-03-25,143.990005,144.710007,140.839996,141.160004,956300,135.535804
2015-03-24,144.320007,145.179993,143.440002,143.979996,619100,138.24344
2015-03-23,144.399994,145.899994,143.75,144.740005,775800,138.973169
2015-03-20,141.020004,144.960007,141.00,144.729996,1057100,138.963558
2015-03-19,140.990005,141.899994,140.259995,141.149994,690300,135.526194
2015-03-18,137.169998,141.729996,137.080002,141.130005,906700,135.507001
2015-03-17,136.679993,137.860001,136.399994,137.509995,562800,132.031222
2015-03-16,136.860001,138.710007,136.610001,137.25,1044000,131.781586
2015-03-13,136.710007,137.830002,135.589996,135.979996,1046400,130.562182
2015-03-12,135.490005,137.639999,135.410004,137.339996,839300,131.867997
2015-03-11,135.089996,135.50,134.279999,134.580002,672400,129.217968
2015-03-10,134.820007,135.729996,134.529999,134.75,777000,129.381193
2015-03-09,134.259995,135.25,133.860001,134.940002,730700,129.563625
2015-03-06,135.740005,137.199997,133.639999,133.820007,1181200,128.488254
2015-03-05,137.899994,139.949997,137.899994,139.029999,810100,133.490665
2015-03-04,138.600006,138.660004,136.960007,137.300003,792400,131.829597
2015-03-03,138.690002,139.330002,137.589996,138.75,586900,133.221822
2015-03-02,137.740005,139.889999,137.699997,138.759995,792800,133.231418
2015-02-27,136.369995,137.839996,135.570007,137.410004,774300,131.935215
2015-02-26,137.449997,137.770004,136.130005,136.229996,886300,130.802221
2015-02-25,138.589996,139.660004,137.470001,137.660004,785900,132.175254
2015-02-24,140.199997,140.639999,137.509995,138.259995,606900,132.75134
2015-02-23,140.130005,140.929993,139.029999,140.929993,858300,135.314958
2015-02-20,138.190002,140.119995,137.839996,139.369995,834200,133.817115
2015-02-19,141.190002,141.190002,138.089996,138.470001,920200,132.952979
2015-02-18,140.169998,141.860001,139.279999,141.779999,826300,136.131097
2015-02-17,140.919998,141.710007,139.779999,140.25,705500,134.662058
2015-02-13,142.300003,142.360001,140.25,141.080002,529900,135.45899
2015-02-12,141.350006,142.710007,140.089996,142.660004,864800,136.97604
2015-02-11,142.449997,142.860001,139.910004,140.919998,830800,135.305361
2015-02-10,140.970001,142.240005,139.729996,142.220001,1226400,136.553569
2015-02-09,140.449997,141.440002,140.080002,140.190002,595600,134.604451
2015-02-06,143.449997,143.50,140.270004,140.949997,1002500,135.334165
2015-02-05,142.00,143.929993,141.580002,143.789993,711400,138.061008
2015-02-04,141.580002,142.190002,140.100006,141.130005,892100,135.507001
2015-02-03,139.529999,141.910004,139.009995,141.809998,747100,136.159901
2015-02-02,139.449997,140.389999,136.970001,140.210007,1535600,134.623658
2015-01-30,142.690002,144.070007,138.800003,138.800003,1633000,133.269833
